,name,geometry,addr:street,addr:housenumber,centroid,lat,lon,address
7829,,"POLYGON ((49.9546396 53.1554807, 49.9547015 53.1553721, 49.9548293 53.1553983, 49.9547673 53.1555069, 49.9546396 53.1554807))",Сосновая улица,9,POINT (49.954734430417716 53.155439494026965),53.155439494026965,49.95473443041772,Новокуйбышевск Сосновая улица 9
7830,,"POLYGON ((49.9543584 53.1554389, 49.95439 53.1553676, 49.9544927 53.155384, 49.954461 53.1554553, 49.9543584 53.1554389))",Сосновая улица,11,POINT (49.95442552918911 53.155411444881004),53.15541144488101,49.95442552918911,Новокуйбышевск Сосновая улица 11
7831,,"POLYGON ((49.9541935 53.1554118, 49.9542152 53.1553506, 49.9543528 53.1553681, 49.9543312 53.1554293, 49.9541935 53.1554118))",Сосновая улица,13,POINT (49.95427317146539 53.15538995325568),53.15538995325568,49.95427317146539,Новокуйбышевск Сосновая улица 13
7832,,"POLYGON ((49.9537106 53.1552936, 49.9540432 53.1553292, 49.9540095 53.1554424, 49.9539483 53.1554359, 49.9539604 53.1553953, 49.9536889 53.1553662, 49.9537106 53.1552936))",Сосновая улица,15,POINT (49.9538771577693 53.15535434591874),53.15535434591874,49.9538771577693,Новокуйбышевск Сосновая улица 15
7846,,"POLYGON ((49.9516513 53.1547981, 49.9516508 53.154887, 49.9518307 53.1548874, 49.9518311 53.1547984, 49.9516513 53.1547981))",Сосновая улица,25,POINT (49.95174099179545 53.15484272917503),53.15484272917503,49.95174099179545,Новокуйбышевск Сосновая улица 25
7850,,"POLYGON ((49.9494555 53.1544528, 49.9494843 53.1543828, 49.9496472 53.154407, 49.9496184 53.1544769, 49.9494555 53.1544528))",Сосновая улица,25А,POINT (49.94955133228138 53.154429870899904),53.154429870899904,49.94955133228138,Новокуйбышевск Сосновая улица 25А
7851,,"POLYGON ((49.9495768 53.1543463, 49.9495908 53.1542859, 49.9496873 53.1542939, 49.9496733 53.1543543, 49.9495768 53.1543463))",Сосновая улица,25Б,POINT (49.94963205 53.15432010000001),53.15432010000001,49.94963205,Новокуйбышевск Сосновая улица 25Б
7852,,"POLYGON ((49.9490457 53.1543807, 49.949088 53.1542927, 49.9492572 53.154322, 49.9492148 53.15441, 49.9490457 53.1543807))",Сосновая улица,27А,POINT (49.949151429487 53.15435134644184),53.15435134644184,49.949151429487,Новокуйбышевск Сосновая улица 27А
7855,,"POLYGON ((49.9486752 53.1543037, 49.9487517 53.1541984, 49.9486573 53.1541737, 49.9485808 53.154279, 49.9486752 53.1543037))",Сосновая улица,27В,POINT (49.94866625000001 53.15423870000001),53.15423870000001,49.94866625000001,Новокуйбышевск Сосновая улица 27В
7857,,"POLYGON ((49.9483096 53.1541925, 49.9483551 53.1541376, 49.9484603 53.1541689, 49.9484148 53.1542239, 49.9483096 53.1541925))",Сосновая улица,27Г,POINT (49.948384960402606 53.15418073170426),53.15418073170426,49.948384960402606,Новокуйбышевск Сосновая улица 27Г
7858,,"POLYGON ((49.948884 53.1547086, 49.9488911 53.154645, 49.9490128 53.1546499, 49.9490058 53.1547135, 49.948884 53.1547086))",Сосновая улица,27,POINT (49.94894842388041 53.15467925430812),53.15467925430812,49.94894842388041,Новокуйбышевск Сосновая улица 27
7859,,"POLYGON ((49.9485109 53.154873, 49.9485156 53.15481, 49.9486645 53.154814, 49.9486611 53.1548595, 49.948556 53.1548567, 49.9485547 53.1548742, 49.9485109 53.154873))",Сосновая улица,29,POINT (49.94858277007824 53.15483781366671),53.15483781366671,49.94858277007824,Новокуйбышевск Сосновая улица 29
7860,,"POLYGON ((49.9482934 53.1547997, 49.9482919 53.154856, 49.9484276 53.1548573, 49.948429 53.1548009, 49.9482934 53.1547997))",Сосновая улица,31,POINT (49.94836049477971 53.15482847873307),53.15482847873307,49.94836049477971,Новокуйбышевск Сосновая улица 31
7861,,"POLYGON ((49.9480782 53.1548674, 49.9480834 53.1548031, 49.9481952 53.1548064, 49.94819 53.1548707, 49.9480782 53.1548674))",Сосновая улица,33,POINT (49.9481367 53.15483690000001),53.15483690000001,49.9481367,Новокуйбышевск Сосновая улица 33
7865,,"POLYGON ((49.947527 53.1549592, 49.9475359 53.154871, 49.9476399 53.1548748, 49.947631 53.154963, 49.947527 53.1549592))",Спортивная улица,33,POINT (49.947583449999996 53.154917),53.154917,49.94758345,Новокуйбышевск Спортивная улица 33
7867,,"POLYGON ((49.9470164 53.1547756, 49.9470721 53.1546723, 49.9472424 53.1547054, 49.9471867 53.1548086, 49.9470164 53.1547756))",Папоротниковый переулок,3,POINT (49.9471293888887 53.15474047011806),53.15474047011806,49.9471293888887,Новокуйбышевск Папоротниковый переулок 3
7869,,"POLYGON ((49.9471149 53.15422, 49.9470464 53.1543654, 49.9472952 53.1544075, 49.94734 53.1543123, 49.9472109 53.1542904, 49.9472345 53.1542403, 49.9471149 53.15422))",Папоротниковый переулок,7,POINT (49.9471870824976 53.15432194186367),53.15432194186367,49.9471870824976,Новокуйбышевск Папоротниковый переулок 7
7876,,"POLYGON ((49.9466005 53.1544913, 49.9466463 53.1544115, 49.9467672 53.1544364, 49.9467214 53.1545163, 49.9466005 53.1544913))",Папоротниковый переулок,4,POINT (49.94668385966292 53.15446388015101),53.15446388015101,49.94668385966292,Новокуйбышевск Папоротниковый переулок 4
7878,,"POLYGON ((49.9466092 53.1546673, 49.9466653 53.1545708, 49.9467727 53.1545933, 49.9467166 53.1546897, 49.9466092 53.1546673))",Папоротниковый переулок,2А,POINT (49.94669094398388 53.15463026938955),53.15463026938955,49.94669094398388,Новокуйбышевск Папоротниковый переулок 2А
7879,,"POLYGON ((49.9464319 53.1547707, 49.9464566 53.1547192, 49.9464923 53.1547254, 49.9465004 53.1547084, 49.9466251 53.1547299, 49.9465806 53.1548228, 49.9464592 53.1548018, 49.9464709 53.1547774, 49.9464319 53.1547707))",Папоротниковый переулок,2,POINT (49.94653017469155 53.15476302634706),53.15476302634706,49.94653017469155,Новокуйбышевск Папоротниковый переулок 2
7887,,"POLYGON ((49.9449597 53.1547403, 49.9449661 53.1548195, 49.9450858 53.154816, 49.9450794 53.1547368, 49.9449597 53.1547403))",Спортивная улица,45,POINT (49.94502274999999 53.15477815),53.15477815,49.94502274999999,Новокуйбышевск Спортивная улица 45
7889,,"POLYGON ((49.9449753 53.1545522, 49.944994 53.1546272, 49.9451343 53.1546146, 49.9451156 53.1545397, 49.9449753 53.1545522))",Спортивная улица,45А,POINT (49.945054785012324 53.15458342745138),53.15458342745138,49.94505478501232,Новокуйбышевск Спортивная улица 45А
7890,,"POLYGON ((49.9450076 53.1542652, 49.9450009 53.1543634, 49.9451888 53.154368, 49.9451955 53.1542698, 49.9450076 53.1542652))",Спортивная улица,45Б,POINT (49.9450982 53.15431660000001),53.15431660000001,49.9450982,Новокуйбышевск Спортивная улица 45Б
7891,,"POLYGON ((49.9444909 53.1545136, 49.9445024 53.1545977, 49.9447042 53.1545878, 49.9447071 53.1546091, 49.9448332 53.1546029, 49.9448188 53.1544975, 49.9444909 53.1545136))",Спортивная улица,47А,POINT (49.94467019189791 53.1545518395086),53.1545518395086,49.94467019189791,Новокуйбышевск Спортивная улица 47А
7894,,"POLYGON ((49.9441614 53.1545658, 49.9441813 53.1546692, 49.9443488 53.1546576, 49.9443308 53.1545639, 49.9442632 53.1545686, 49.9442578 53.1545404, 49.9441979 53.1545446, 49.9442014 53.154563, 49.9441614 53.1545658))",Спортивная улица,49А,POINT (49.944252008178644 53.15460982295288),53.15460982295288,49.94425200817864,Новокуйбышевск Спортивная улица 49А
7896,,"POLYGON ((49.9442966 53.1542512, 49.9443041 53.154356, 49.944414 53.1543532, 49.9444065 53.1542484, 49.9442966 53.1542512))",Спортивная улица,49Б,POINT (49.94435529999999 53.154302200000004),53.1543022,49.94435529999999,Новокуйбышевск Спортивная улица 49Б
7898,,"POLYGON ((49.9436919 53.1547671, 49.9439115 53.1547507, 49.9439301 53.1548401, 49.9437982 53.1548499, 49.9437902 53.1548118, 49.9437026 53.1548184, 49.9436919 53.1547671))",Спортивная улица,51,POINT (49.943823440541614 53.1547973178244),53.1547973178244,49.943823440541614,Новокуйбышевск Спортивная улица 51
7899,,"POLYGON ((49.9433957 53.1548139, 49.9434468 53.1548104, 49.9434425 53.1547874, 49.9436172 53.1547755, 49.9436338 53.154863, 49.9434079 53.1548784, 49.9433957 53.1548139))",Спортивная улица,55А,POINT (49.94351847391848 53.15482861216965),53.15482861216965,49.94351847391848,Новокуйбышевск Спортивная улица 55А
7906,,"POLYGON ((49.9415897 53.1551257, 49.9417553 53.1551176, 49.9417662 53.1551986, 49.9416006 53.1552067, 49.9415897 53.1551257))",Спортивная улица,65,POINT (49.94167795 53.15516215),53.15516215,49.94167795,Новокуйбышевск Спортивная улица 65
7911,,"POLYGON ((49.9430814 53.1551193, 49.94312 53.1552438, 49.9432895 53.1552249, 49.9432509 53.1551004, 49.9430814 53.1551193))",Спортивная улица,56,POINT (49.94318545 53.1551721),53.1551721,49.94318545,Новокуйбышевск Спортивная улица 56
7915,,"POLYGON ((49.9429412 53.1555813, 49.9429405 53.1554527, 49.9429872 53.1554283, 49.9430995 53.1554281, 49.9431001 53.1555313, 49.943049 53.1555314, 49.9430493 53.1555811, 49.9429412 53.1555813))",Спортивная улица,58А,POINT (49.94301558903432 53.15550037141534),53.15550037141534,49.94301558903432,Новокуйбышевск Спортивная улица 58А
7917,,"POLYGON ((49.943305 53.1556912, 49.9433079 53.1555622, 49.9434631 53.1555634, 49.9434602 53.1556925, 49.943305 53.1556912))",Спортивная улица,56Б,POINT (49.94338406001664 53.155627325236374),53.15562732523637,49.94338406001664,Новокуйбышевск Спортивная улица 56Б
7918,,"POLYGON ((49.9419311 53.1559236, 49.9419878 53.1558204, 49.9421645 53.1558553, 49.9421403 53.1558992, 49.9421648 53.1559041, 49.9421323 53.1559633, 49.9419311 53.1559236))",Спортивная улица,60Б,POINT (49.94205430981757 53.15589252228353),53.15589252228353,49.94205430981757,Новокуйбышевск Спортивная улица 60Б
7920,,"POLYGON ((49.9436269 53.1558455, 49.9436292 53.1557012, 49.9438191 53.1557022, 49.9438168 53.1558466, 49.9436269 53.1558455))",Спортивная улица,54В,POINT (49.94372301096036 53.155773875161536),53.155773875161536,49.94372301096036,Новокуйбышевск Спортивная улица 54В
7921,,"POLYGON ((49.9435902 53.1554995, 49.9437987 53.1555206, 49.9437768 53.1555986, 49.9436342 53.1555842, 49.9436428 53.1555535, 49.9435769 53.1555469, 49.9435902 53.1554995))",Спортивная улица,54А,POINT (49.94369454545178 53.15554672247733),53.15554672247733,49.94369454545178,Новокуйбышевск Спортивная улица 54А
7925,,"POLYGON ((49.9440488 53.1553748, 49.9440824 53.1552877, 49.9441749 53.1553005, 49.9441413 53.1553876, 49.9440488 53.1553748))",Спортивная улица,54Б,POINT (49.944111850000006 53.15533765000001),53.15533765000001,49.944111850000006,Новокуйбышевск Спортивная улица 54Б
7927,,"POLYGON ((49.9450695 53.1550884, 49.9452475 53.1551, 49.9452297 53.1551983, 49.9451662 53.1551941, 49.9451701 53.1551723, 49.9450556 53.1551649, 49.9450695 53.1550884))",Спортивная улица,46,POINT (49.94515602514625 53.155137317824455),53.155137317824455,49.94515602514625,Новокуйбышевск Спортивная улица 46
7928,,"POLYGON ((49.945282 53.1550484, 49.945257 53.1551691, 49.945408 53.1551803, 49.9454226 53.1551096, 49.9453728 53.1551059, 49.9453831 53.1550559, 49.945282 53.1550484))",Спортивная улица,44,POINT (49.94533581661256 53.155119358305974),53.15511935830597,49.94533581661256,Новокуйбышевск Спортивная улица 44
7933,,"POLYGON ((49.9459657 53.1551864, 49.9459966 53.1551192, 49.9461673 53.1551474, 49.9461363 53.1552146, 49.9459657 53.1551864))",Спортивная улица,40А,POINT (49.94606647965419 53.15516689748753),53.15516689748753,49.94606647965419,Новокуйбышевск Спортивная улица 40А
7934,,"POLYGON ((49.9460465 53.1550456, 49.9460782 53.1549773, 49.9462601 53.1550077, 49.9462285 53.1550759, 49.9460465 53.1550456))",Спортивная улица,40,POINT (49.94615330021778 53.1550266225425),53.1550266225425,49.94615330021778,Новокуйбышевск Спортивная улица 40
7936,,"POLYGON ((49.9462221 53.1549673, 49.9462401 53.1549291, 49.9464427 53.1549634, 49.9464247 53.1550016, 49.9462221 53.1549673))",Спортивная улица,40 с1,POINT (49.946332399999996 53.15496535),53.15496535,49.9463324,Новокуйбышевск Спортивная улица 40 с1
7939,,"POLYGON ((49.9470443 53.155337, 49.9470781 53.155263, 49.947229 53.1552878, 49.9471952 53.1553618, 49.9470443 53.155337))",Спортивная улица,34А,POINT (49.94713665000001 53.15531240000001),53.15531240000001,49.94713665000001,Новокуйбышевск Спортивная улица 34А
7940,,"POLYGON ((49.9472723 53.1552273, 49.947309 53.1551484, 49.9473777 53.1551599, 49.9474055 53.1551001, 49.947513 53.155118, 49.9474485 53.1552568, 49.9472723 53.1552273))",Спортивная улица,34,POINT (49.94739981132189 53.15518247551395),53.15518247551395,49.94739981132189,Новокуйбышевск Спортивная улица 34
7941,,"POLYGON ((49.9475701 53.1552885, 49.9476532 53.155214, 49.9477797 53.1552646, 49.9476966 53.1553392, 49.9475701 53.1552885))",Спортивная улица,32,POINT (49.947674905557754 53.155276582699614),53.155276582699614,49.94767490555776,Новокуйбышевск Спортивная улица 32
7943,,"POLYGON ((49.9478264 53.1554913, 49.9478572 53.15544, 49.9479718 53.1554647, 49.947941 53.155516, 49.9478264 53.1554913))",Спортивная улица,30,POINT (49.947899099999994 53.15547800000001),53.15547800000001,49.9478991,Новокуйбышевск Спортивная улица 30
7944,,"POLYGON ((49.9480703 53.1556863, 49.9481195 53.1556082, 49.9483359 53.1556573, 49.9482867 53.1557354, 49.9480703 53.1556863))",Спортивная улица,28А,POINT (49.948203099999986 53.1556718),53.1556718,49.94820309999999,Новокуйбышевск Спортивная улица 28А
7947,,"POLYGON ((49.9481497 53.1552212, 49.9482528 53.1551559, 49.9483455 53.1552085, 49.9482424 53.1552738, 49.9481497 53.1552212))",Спортивная улица,31,POINT (49.948247599999995 53.15521485000001),53.15521485000001,49.9482476,Новокуйбышевск Спортивная улица 31
7948,,"POLYGON ((49.9482898 53.1552907, 49.9484081 53.1551816, 49.948742 53.1553117, 49.9487016 53.1553491, 49.9485547 53.1552918, 49.9484769 53.1553636, 49.9482898 53.1552907))",Спортивная улица,29,POINT (49.948486092986194 53.15527877804907),53.15527877804907,49.948486092986194,Новокуйбышевск Спортивная улица 29
7950,,"POLYGON ((49.9492854 53.1551142, 49.9493095 53.1550444, 49.9494087 53.1550567, 49.9493846 53.1551266, 49.9492854 53.1551142))",Сосновая улица,56,POINT (49.94934706067772 53.15508547835387),53.15508547835387,49.94934706067772,Новокуйбышевск Сосновая улица 56
7952,,"POLYGON ((49.9494348 53.1551396, 49.9494556 53.1550531, 49.9495686 53.1550628, 49.9495479 53.1551493, 49.9494348 53.1551396))",Сосновая улица,54,POINT (49.949501722585644 53.15510120616908),53.15510120616908,49.94950172258565,Новокуйбышевск Сосновая улица 54
7954,,"POLYGON ((49.9497934 53.1551788, 49.9498202 53.1550786, 49.9499836 53.1550944, 49.9499568 53.1551946, 49.9497934 53.1551788))",Сосновая улица,52,POINT (49.9498885 53.1551366),53.1551366,49.9498885,Новокуйбышевск Сосновая улица 52
7957,,"POLYGON ((49.9504132 53.1551967, 49.9504473 53.1551108, 49.9505204 53.1551212, 49.9504862 53.1552072, 49.9504132 53.1551967))",Сосновая улица,48,POINT (49.95046678488198 53.15515897050446),53.15515897050446,49.95046678488198,Новокуйбышевск Сосновая улица 48
7958,,"POLYGON ((49.9504767 53.1554498, 49.9504959 53.1553836, 49.950615 53.155396, 49.9505958 53.1554622, 49.9504767 53.1554498))",Берёзовая улица,45,POINT (49.95054585 53.155422900000005),53.155422900000005,49.95054585,Новокуйбышевск Берёзовая улица 45
7959,,"POLYGON ((49.9507096 53.1552464, 49.9507313 53.1551824, 49.9508934 53.1552022, 49.9508717 53.1552661, 49.9507096 53.1552464))",Сосновая улица,46,POINT (49.95080148007887 53.15522427145728),53.15522427145728,49.95080148007887,Новокуйбышевск Сосновая улица 46
7963,,"POLYGON ((49.9514986 53.1552408, 49.9516582 53.1552698, 49.9516271 53.1553314, 49.9515065 53.1553095, 49.9515102 53.1553023, 49.9514712 53.1552952, 49.9514986 53.1552408))",Сосновая улица,42,POINT (49.95156504267204 53.15528562557384),53.15528562557384,49.95156504267204,Новокуйбышевск Сосновая улица 42
7964,,"POLYGON ((49.9514949 53.1554501, 49.9515521 53.1553476, 49.9518713 53.1554116, 49.9518225 53.1554991, 49.951558 53.1554461, 49.9515496 53.1554611, 49.9514949 53.1554501))",Сосновая улица,38,POINT (49.9516826896915 53.1554240620662),53.1554240620662,49.9516826896915,Новокуйбышевск Сосновая улица 38
7966,,"POLYGON ((49.9519288 53.1554891, 49.9519634 53.1554242, 49.9520544 53.1554417, 49.9520197 53.1555066, 49.9519288 53.1554891))",Сосновая улица,36,POINT (49.95199157991677 53.15546539499957),53.15546539499957,49.95199157991677,Новокуйбышевск Сосновая улица 36
7972,,"POLYGON ((49.9534743 53.1555823, 49.953509 53.1555181, 49.9535869 53.1555333, 49.9535521 53.1555975, 49.9534743 53.1555823))",Сосновая улица,20,POINT (49.95353058014864 53.15555779413307),53.15555779413307,49.95353058014864,Новокуйбышевск Сосновая улица 20
7974,,"POLYGON ((49.9539071 53.1557491, 49.9539361 53.1556849, 49.9540593 53.1557049, 49.9540303 53.1557691, 49.9539071 53.1557491))",Сосновая улица,16,POINT (49.953983199999996 53.155727000000006),53.155727000000006,49.9539832,Новокуйбышевск Сосновая улица 16
7977,,"POLYGON ((49.9545348 53.1558863, 49.9545655 53.1557767, 49.9546623 53.1557864, 49.9546315 53.155896, 49.9545348 53.1558863))",Сосновая улица,10,POINT (49.954598528293474 53.15583634089007),53.15583634089007,49.954598528293474,Новокуйбышевск Сосновая улица 10
7983,,"POLYGON ((49.9553248 53.155848, 49.9553632 53.155764, 49.9554987 53.1557862, 49.9554604 53.1558703, 49.9553248 53.155848))",Сосновая улица,2,POINT (49.95541178225647 53.15581713371601),53.15581713371601,49.95541178225647,Новокуйбышевск Сосновая улица 2
7984,,"POLYGON ((49.9555564 53.1560207, 49.9555485 53.1560724, 49.955754 53.1560838, 49.955762 53.1560321, 49.9555564 53.1560207))",Берёзовая улица,1А,POINT (49.95565522714157 53.15605224802278),53.15605224802278,49.95565522714157,Новокуйбышевск Берёзовая улица 1А
7986,,"POLYGON ((49.9556684 53.1560957, 49.9557618 53.1561045, 49.9557414 53.1561822, 49.955648 53.1561734, 49.9556684 53.1560957))",Берёзовая улица,1,POINT (49.95570489999999 53.15613895),53.15613895,49.95570489999999,Новокуйбышевск Берёзовая улица 1
7987,,"POLYGON ((49.9549483 53.1561945, 49.9549826 53.1560826, 49.9550716 53.1560924, 49.9550684 53.1561026, 49.9551637 53.1561131, 49.9551325 53.1562148, 49.9549483 53.1561945))",Берёзовая улица,5,POINT (49.95505458592988 53.156150970858505),53.156150970858505,49.95505458592988,Новокуйбышевск Берёзовая улица 5
7989,,"POLYGON ((49.953054 53.1556393, 49.9530757 53.1556061, 49.953162 53.1556263, 49.9531403 53.1556596, 49.953054 53.1556393))",Сосновая улица,24,POINT (49.95310801757079 53.155632831218334),53.155632831218334,49.95310801757079,Новокуйбышевск Сосновая улица 24
7992,,"POLYGON ((49.9524948 53.1555991, 49.9525184 53.1555532, 49.9526196 53.1555718, 49.9525961 53.1556177, 49.9524948 53.1555991))",Сосновая улица,28,POINT (49.952557220142644 53.15558545288547),53.15558545288547,49.95255722014264,Новокуйбышевск Сосновая улица 28
7997,,"POLYGON ((49.9500956 53.1554282, 49.9500865 53.1554892, 49.9501529 53.1555411, 49.9502437 53.1554994, 49.9502529 53.1554366, 49.9500956 53.1554282))",Берёзовая улица,49,POINT (49.9501675648741 53.1554762119637),53.1554762119637,49.9501675648741,Новокуйбышевск Берёзовая улица 49
7998,,"POLYGON ((49.9496615 53.1553061, 49.9496484 53.155362, 49.9498239 53.1553768, 49.949837 53.1553209, 49.9496615 53.1553061))",Берёзовая улица,53,POINT (49.949742699999994 53.15534144999999),53.15534144999999,49.9497427,Новокуйбышевск Берёзовая улица 53
8001,,"POLYGON ((49.9493788 53.1553537, 49.9493985 53.1552853, 49.9495838 53.1553045, 49.9495641 53.1553728, 49.9493788 53.1553537))",Берёзовая улица,55,POINT (49.9494812783094 53.155329071872416),53.155329071872416,49.9494812783094,Новокуйбышевск Берёзовая улица 55
8006,,"POLYGON ((49.9491179 53.1556171, 49.9490801 53.1557244, 49.9492331 53.1557438, 49.9492554 53.1556805, 49.9491831 53.1556713, 49.9491986 53.1556273, 49.9491179 53.1556171))",Берёзовая улица,58,POINT (49.94916312571289 53.15568682170387),53.15568682170387,49.94916312571289,Новокуйбышевск Берёзовая улица 58
8012,,"POLYGON ((49.9503655 53.1559177, 49.950388 53.1558651, 49.9504713 53.1558779, 49.9504488 53.1559305, 49.9503655 53.1559177))",Берёзовая улица,48,POINT (49.950418400000004 53.155897800000005),53.155897800000005,49.9504184,Новокуйбышевск Берёзовая улица 48
8014,,"POLYGON ((49.9509964 53.1558061, 49.9510183 53.1557453, 49.9511028 53.1557562, 49.9510808 53.155817, 49.9509964 53.1558061))",Берёзовая улица,44,POINT (49.951049578497 53.155781144451744),53.155781144451744,49.951049578497,Новокуйбышевск Берёзовая улица 44
8016,,"POLYGON ((49.9515034 53.1558438, 49.9515253 53.1557832, 49.9516416 53.1557984, 49.9516197 53.155859, 49.9515034 53.1558438))",Берёзовая улица,40,POINT (49.9515725 53.155821100000004),53.1558211,49.9515725,Новокуйбышевск Берёзовая улица 40
8018,,"POLYGON ((49.9519756 53.1558905, 49.9519947 53.1558441, 49.9521279 53.1558638, 49.9521089 53.1559102, 49.9519756 53.1558905))",Берёзовая улица,36,POINT (49.952051770541196 53.15587715224261),53.15587715224261,49.9520517705412,Новокуйбышевск Берёзовая улица 36
8021,,"POLYGON ((49.952648 53.1558951, 49.9527386 53.1559107, 49.9527004 53.1559902, 49.9526099 53.1559745, 49.952648 53.1558951))",Берёзовая улица,30,POINT (49.952674236970715 53.15594262326809),53.15594262326809,49.95267423697072,Новокуйбышевск Берёзовая улица 30
8022,,"POLYGON ((49.9527469 53.1560063, 49.9527923 53.1559222, 49.9529369 53.1559503, 49.9528915 53.1560343, 49.9527469 53.1560063))",Берёзовая улица,28,POINT (49.95284188830227 53.155978270114424),53.15597827011442,49.95284188830227,Новокуйбышевск Берёзовая улица 28
8023,,"POLYGON ((49.9529081 53.1560279, 49.9529503 53.1559495, 49.9530419 53.1559672, 49.9529996 53.1560456, 49.9529081 53.1560279))",Берёзовая улица,26,POINT (49.95297498018678 53.155997543866434),53.155997543866434,49.95297498018678,Новокуйбышевск Берёзовая улица 26
8025,,"POLYGON ((49.9533968 53.1563564, 49.9534217 53.1562874, 49.9535379 53.1563025, 49.9535129 53.1563715, 49.9533968 53.1563564))",Берёзовая улица,20,POINT (49.95346732845148 53.15632944549821),53.15632944549821,49.95346732845148,Новокуйбышевск Берёзовая улица 20
8029,,"POLYGON ((49.9542998 53.1562649, 49.9543335 53.1561959, 49.954412 53.1562097, 49.954421 53.1561913, 49.9544721 53.1562003, 49.9544295 53.1562876, 49.9542998 53.1562649))",Берёзовая улица,12,POINT (49.95438723292211 53.15623827074296),53.15623827074296,49.95438723292211,Новокуйбышевск Берёзовая улица 12
8038,,"POLYGON ((49.9583945 53.1549481, 49.9585305 53.1548172, 49.9586402 53.1548581, 49.9585042 53.1549891, 49.9583945 53.1549481))",Гранная улица,18,POINT (49.958517347298674 53.15490313432283),53.15490313432283,49.958517347298674,Новокуйбышевск Гранная улица 18
8062,,"POLYGON ((49.9562353 53.1563901, 49.956287 53.1563307, 49.9563844 53.1563612, 49.9563328 53.1564205, 49.9562353 53.1563901))",Рощинский переулок,16,POINT (49.956309860430416 53.15637562110593),53.15637562110593,49.956309860430416,Новокуйбышевск Рощинский переулок 16
8063,,"POLYGON ((49.9563095 53.1563149, 49.9563504 53.1562621, 49.9564578 53.156292, 49.9564168 53.1563448, 49.9563095 53.1563149))",Рощинский переулок,14,POINT (49.95638363149491 53.15630344771027),53.15630344771027,49.95638363149491,Новокуйбышевск Рощинский переулок 14
8066,,"POLYGON ((49.9565764 53.1560078, 49.9566306 53.1559506, 49.9567248 53.1559828, 49.9566705 53.1560399, 49.9565764 53.1560078))",Рощинский переулок,8,POINT (49.95665057524112 53.15599526522218),53.15599526522218,49.95665057524112,Новокуйбышевск Рощинский переулок 8
8067,,"POLYGON ((49.9574041 53.1559665, 49.9573942 53.15604, 49.9576461 53.1560522, 49.9576523 53.1560061, 49.9575786 53.1560025, 49.9575823 53.1559751, 49.9574041 53.1559665))",4-я Набережная улица,3,POINT (49.95751381674255 53.15601163672042),53.15601163672042,49.95751381674255,Новокуйбышевск 4-я Набережная улица 3
8079,,"POLYGON ((49.9559684 53.1572157, 49.9559451 53.1573215, 49.9561677 53.1573391, 49.9561784 53.1572906, 49.9561036 53.1572847, 49.9561162 53.1572274, 49.9559684 53.1572157))",Гранная улица,22А,POINT (49.956050423358214 53.15728149805941),53.15728149805941,49.95605042335821,Новокуйбышевск Гранная улица 22А
8082,,"POLYGON ((49.955716 53.1572119, 49.9558053 53.1572222, 49.9557671 53.1573409, 49.955637 53.1573259, 49.9556557 53.1572674, 49.9556966 53.1572722, 49.955716 53.1572119))",Гранная улица,22,POINT (49.95572780124881 53.15728055840078),53.15728055840078,49.95572780124881,Новокуйбышевск Гранная улица 22
8087,,"POLYGON ((49.9552095 53.1576623, 49.9552519 53.1575889, 49.9553923 53.1576181, 49.9553499 53.1576915, 49.9552095 53.1576623))",Гранная улица,17,POINT (49.9553009 53.1576402),53.1576402,49.9553009,Новокуйбышевск Гранная улица 17
8090,,"POLYGON ((49.9566757 53.1569398, 49.9567246 53.1568313, 49.9568962 53.156859, 49.9568473 53.1569676, 49.9566757 53.1569398))",Гранная улица,20,POINT (49.956785961281994 53.15689942919916),53.15689942919916,49.956785961282,Новокуйбышевск Гранная улица 20
8097,,"POLYGON ((49.9547022 53.1576804, 49.9547473 53.1576148, 49.9548581 53.1576422, 49.954813 53.1577078, 49.9547022 53.1576804))",Гранная улица,24Б,POINT (49.954780150000005 53.1576613),53.1576613,49.954780150000005,Новокуйбышевск Гранная улица 24Б
8105,,"POLYGON ((49.9558074 53.1579561, 49.9558305 53.1579775, 49.9557829 53.1579961, 49.9558905 53.1580953, 49.956062 53.1580284, 49.955961 53.1579353, 49.9558998 53.1579592, 49.95587 53.1579317, 49.9558074 53.1579561))",1-я Набережная улица,7,POINT (49.9559169724275 53.15800937184194),53.15800937184194,49.9559169724275,Новокуйбышевск 1-я Набережная улица 7
8121,,"POLYGON ((49.9539883 53.1585908, 49.9540686 53.1587001, 49.9539409 53.1587339, 49.9538605 53.1586245, 49.9539883 53.1585908))",3-я Набережная улица,8,POINT (49.95396456352916 53.158662326138746),53.158662326138746,49.95396456352916,Новокуйбышевск 3-я Набережная улица 8
8136,,"POLYGON ((49.9538451 53.1578983, 49.9538669 53.157992, 49.9540577 53.1579761, 49.9540643 53.1580046, 49.9542395 53.1579899, 49.954226 53.1579321, 49.9540634 53.1579457, 49.9540484 53.1578814, 49.9538451 53.1578983))",Гранная улица,26,POINT (49.95402227191788 53.15794751042218),53.15794751042218,49.95402227191788,Новокуйбышевск Гранная улица 26
8139,,"POLYGON ((49.9530142 53.1589193, 49.9532173 53.1588732, 49.9532969 53.1589993, 49.9530938 53.1590454, 49.9530142 53.1589193))",3-я Набережная улица,14,POINT (49.95315555 53.15895930000001),53.15895930000001,49.95315555,Новокуйбышевск 3-я Набережная улица 14
