,Unnamed: 0,name,geometry,addr:street,addr:housenumber,centroid,lat,lon,address
12,3706,,"POLYGON ((49.9623337 53.1021354, 49.9624025 53.1019226, 49.9625896 53.1019445, 49.9625207 53.1021573, 49.9623337 53.1021354))",,,POINT (49.962461628781725 53.102039940962236),53.10203994096224,49.962461628781725,"Priozernyy pereulok, 9, Novokuybyshevsk"
13,3707,Ковчег,"POLYGON ((49.8923715 53.0688943, 49.8924322 53.0688341, 49.8925844 53.0688896, 49.8925237 53.0689498, 49.8923715 53.0688943))",,,POINT (49.89247795 53.06889195000001),53.06889195000001,49.89247795,"2-ya Promyshlennaya ulitsa, 4А, Novokuybyshevsk"
14,3709,,"POLYGON ((49.9557084 53.1012246, 49.9557685 53.1011181, 49.9559396 53.1011528, 49.9558795 53.1012594, 49.9557084 53.1012246))",,,POINT (49.95582401052503 53.10118873006475),53.10118873006475,49.95582401052503,"prospekt Pobedy, 11А, Novokuybyshevsk"
15,3712,,"POLYGON ((49.9549179 53.1020041, 49.954948 53.1019338, 49.9550604 53.1019511, 49.9550303 53.1020215, 49.9549179 53.1020041))",,,POINT (49.95498916159385 53.10197762902123),53.10197762902123,49.95498916159385,"ulitsa Udarnikov, 15, Novokuybyshevsk"
16,3714,,"POLYGON ((49.9458597 53.0978533, 49.9458587 53.0978423, 49.945852 53.0978321, 49.9458404 53.0978236, 49.9458249 53.0978177, 49.9458072 53.0978149, 49.9457889 53.0978156, 49.9457719 53.0978196, 49.9457578 53.0978267, 49.9457473 53.097837, 49.9457433 53.0978489, 49.9457463 53.0978609, 49.9457559 53.0978716, 49.945771 53.0978797, 49.9457898 53.0978841, 49.9458101 53.0978845, 49.9458293 53.0978807, 49.9458451 53.0978732, 49.9458551 53.0978639, 49.9458597 53.0978533))",,,POINT (49.94580168488897 53.097849781224085),53.097849781224085,49.94580168488897,"Kommunisticheskaya ulitsa, 41, Novokuybyshevsk"
17,3715,,"POLYGON ((49.9530936 53.1021392, 49.9531238 53.1020935, 49.953162 53.1021026, 49.9531756 53.1020819, 49.9532909 53.1021093, 49.9532471 53.1021757, 49.9530936 53.1021392))",,,POINT (49.95319583985536 53.10212733196273),53.10212733196273,49.95319583985536,"pereulok Gogolya, 12, Novokuybyshevsk"
18,3716,,"POLYGON ((49.9540832 53.102565, 49.9541569 53.1024557, 49.9543239 53.1024963, 49.9542502 53.1026056, 49.9540832 53.102565))",,,POINT (49.954203549999995 53.102530650000006),53.102530650000006,49.95420355,"ulitsa Gor'kogo, 19С1, Novokuybyshevsk"
19,3717,,"POLYGON ((49.9544826 53.1027681, 49.954537 53.1026912, 49.9546594 53.1027225, 49.9546432 53.1027453, 49.954687 53.1027565, 49.9546487 53.1028105, 49.9544826 53.1027681))",,,POINT (49.95458604216697 53.10275183075102),53.10275183075102,49.95458604216697,"ulitsa Mendeleyeva, 4, Novokuybyshevsk"
20,3719,,"POLYGON ((49.9654471 53.0881533, 49.965443 53.0882478, 49.9656046 53.0882503, 49.9656087 53.0881557, 49.9654471 53.0881533))",,,POINT (49.9655258642244 53.08820177542708),53.08820177542708,49.9655258642244,"Kiyevskaya ulitsa, 15V, Novokuybyshevsk"
21,3721,,"POLYGON ((49.9570422 53.0897959, 49.9573162 53.0900564, 49.9575805 53.0899561, 49.9576717 53.0900429, 49.9580893 53.0898845, 49.9580207 53.0898227, 49.9578256 53.0898946, 49.9578523 53.0899207, 49.9577456 53.0899601, 49.9576692 53.0898853, 49.9576268 53.089901, 49.9575676 53.0898431, 49.9574549 53.0898847, 49.9574796 53.0899089, 49.9573968 53.0899395, 49.9572654 53.0898111, 49.957217 53.0898289, 49.9571666 53.0897798, 49.9572184 53.0897606, 49.9571956 53.0897378, 49.9570422 53.0897959))",,,POINT (49.95750649272944 53.08991778719595),53.08991778719595,49.95750649272944,"Molodezhnaya ulitsa, 2, Novokuybyshevsk"
22,3723,,"POLYGON ((49.9753497 53.0916687, 49.9753962 53.0917159, 49.9754821 53.0916854, 49.9754356 53.0916382, 49.9753497 53.0916687))",,,POINT (49.97541590000001 53.09167705000001),53.09167705000001,49.97541590000001,"ulitsa Sverdlova, 20А, Novokuybyshevsk"
23,3727,,"POLYGON ((49.9742005 53.0876312, 49.9743873 53.0875709, 49.9745355 53.0875621, 49.9745284 53.0875189, 49.9746799 53.0875102, 49.9746968 53.0875972, 49.9747582 53.0875929, 49.9747787 53.087721, 49.9744543 53.0877401, 49.9744392 53.0876532, 49.9742074 53.0876695, 49.9742005 53.0876312))",,,POINT (49.974543544751256 53.087633981008054),53.08763398100805,49.974543544751256,"ulitsa Sverdlova, 29Б, Novokuybyshevsk"
24,3729,,"POLYGON ((49.9714303 53.0904156, 49.9714888 53.0903785, 49.9716057 53.090445, 49.9715472 53.0904821, 49.9714303 53.0904156))",,,POINT (49.971517999999996 53.090430299999994),53.0904303,49.971518,"Kiyevskaya ulitsa, 82, Novokuybyshevsk"
25,3731,,"POLYGON ((49.9660412 53.0900809, 49.9662927 53.0899827, 49.9663784 53.0900618, 49.9661269 53.09016, 49.9660412 53.0900809))",,,POINT (49.9662098 53.09007135),53.09007135,49.9662098,"ulitsa Dzerzhinskogo, 16Б, Novokuybyshevsk"
26,3732,,"POLYGON ((49.967999 53.0893064, 49.9680615 53.0893691, 49.9681873 53.0894952, 49.9683409 53.0894399, 49.9682099 53.0893086, 49.9681525 53.0892512, 49.967999 53.0893064))",,,POINT (49.968169943823185 53.08937318386228),53.08937318386228,49.96816994382319,"Kiyevskaya ulitsa, 82Д, Novokuybyshevsk"
27,3733,,"POLYGON ((49.968609 53.0894738, 49.9686722 53.0894442, 49.968684 53.0894533, 49.968739 53.0894956, 49.9686758 53.0895252, 49.968609 53.0894738))",,,POINT (49.96867399682455 53.0894847026462),53.0894847026462,49.96867399682455,"Kiyevskaya ulitsa, 82Г, Novokuybyshevsk"
