,name,geometry,addr:street,addr:housenumber,centroid,lat,lon
76,,"POLYGON ((60.10611 55.0463624, 60.1061093 55.0457172, 60.1058827 55.0457173, 60.1058828 55.045798, 60.105883 55.0459593, 60.1058831 55.0461206, 60.1058833 55.0462819, 60.1058834 55.0463625, 60.10611 55.0463624))",улица Лихачёва,16,POINT (60.10599634998779 55.04603986112232),55.04603986112232,60.10599634998779
77,,"POLYGON ((60.1070038 55.0478992, 60.1070035 55.0475921, 60.1068949 55.0475922, 60.1068944 55.0471511, 60.1070019 55.0471511, 60.1070016 55.0468553, 60.1068655 55.0468553, 60.1068655 55.0469137, 60.1066849 55.0469138, 60.106685 55.0469905, 60.1066852 55.0471441, 60.1066853 55.0472977, 60.1066855 55.0474512, 60.1066857 55.0476048, 60.1066858 55.0477584, 60.1066859 55.0478352, 60.1067497 55.0478351, 60.1067497 55.0478993, 60.1070038 55.0478992))",проспект Автозаводцев,54,POINT (60.10683014991733 55.047390633554336),55.047390633554336,60.10683014991733
78,,"POLYGON ((60.1121425 55.0474526, 60.112328 55.0474524, 60.1123265 55.0469812, 60.112141 55.0469813, 60.1121425 55.0474526))",улица Романенко,95,POINT (60.11223449671994 55.04721687507002),55.04721687507002,60.11223449671994
79,,"POLYGON ((60.1090382 55.0445114, 60.1092073 55.0445848, 60.1101805 55.0438486, 60.1100113 55.0437752, 60.1090382 55.0445114))",улица 8 Марта,195,POINT (60.10960935599518 55.0441799771803),55.0441799771803,60.10960935599518
80,,"POLYGON ((60.1121117 55.0462134, 60.1122972 55.0462132, 60.1122957 55.0457344, 60.1121102 55.0457346, 60.1121117 55.0462134))",улица Романенко,99,POINT (60.11220370000001 55.04597390000001),55.04597390000001,60.11220370000001
81,,"POLYGON ((60.1101168 55.0436895, 60.1102883 55.0437646, 60.1108459 55.0433465, 60.1106743 55.0432714, 60.1101168 55.0436895))",улица 8 Марта,191,POINT (60.11048134304588 55.043517987590086),55.043517987590086,60.11048134304588
82,,"POLYGON ((60.1084675 55.0439724, 60.1091413 55.0434615, 60.1090067 55.0434032, 60.108333 55.0439141, 60.1083329 55.0439141, 60.1083105 55.0439311, 60.1078609 55.0437364, 60.1077518 55.0438192, 60.1082014 55.0440138, 60.1080365 55.0441388, 60.1082742 55.0442418, 60.1085706 55.044017, 60.1084675 55.0439724))",улица 8 Марта,146,POINT (60.10842702234606 55.04386228436854),55.04386228436854,60.10842702234606
83,,"POLYGON ((60.1083573 55.0414512, 60.1073129 55.0422628, 60.1074387 55.042316, 60.10848 55.0415069, 60.1085301 55.041528, 60.1087021 55.0413944, 60.1084763 55.041299, 60.1083075 55.0414302, 60.1083573 55.0414512))",улица Академика Павлова,13,POINT (60.10803486609163 55.04177740809898),55.04177740809898,60.10803486609163
84,,"POLYGON ((60.1083669 55.0421322, 60.1076948 55.0426539, 60.107842 55.0427161, 60.1085141 55.0421945, 60.1083669 55.0421322))",улица Академика Павлова,11,POINT (60.10810448021076 55.04242414972681),55.04242414972681,60.10810448021076
85,,"POLYGON ((60.1101979 55.0425352, 60.1091601 55.0432993, 60.1093017 55.0433625, 60.110453 55.0425148, 60.1102385 55.0424192, 60.1104201 55.0422855, 60.110199 55.0421869, 60.1099039 55.0424042, 60.1101979 55.0425352))",улица 8 Марта,142,POINT (60.10991893796951 55.04273700578342),55.04273700578342,60.10991893796951
